http://static.flickr.com/2032/2245099474_9c8dc353e7.jpg, Was driving down a back road somewhere near Edmonton when I saw this cat just setting there.
http://static.flickr.com/1142/1181081123_a9d607e313.jpg, road signs in Rome Ga
http://static.flickr.com/31/36567300_bbf987b222.jpg," Crosses on a lonely road to Pres. Bush's ranch home in Crawford, Texas."
http://static.flickr.com/45/187234295_69a0ed6bff.jpg, all the red sand photos were taken on the road between Zinder and Diffa in South Niger
http://static.flickr.com/2605/4200078688_a46b7ce9c7.jpg, Wild elephants by the road on the way from Nairobi to Tiwi
http://static.flickr.com/2777/4117266131_ec41da30a3.jpg, A few trucks driving down a very flooded marina road in Cork 
http://static.flickr.com/2212/1543033430_83d864b534.jpg, road trip to Yack in the box
http://static.flickr.com/1245/5115838230_eb15f1f7a9.jpg," 18th-century hump-back bridge carrying the A83 road over the River Shira, designed by Roger Morris.Inveraray in Argyll, Scotland."
http://static.flickr.com/3027/3038483721_07d04346ef.jpg," More road signs (&amp;quot;city&amp;quot; refers to downtown Johannesburg, also indicated by the circled dot)"
http://static.flickr.com/1172/563778770_cc6fefedd2.jpg, While standing in the middle of the road. Sort of wish that bloody car wasn't there. :P
http://static.flickr.com/213/470487020_1b2cbd5b47.jpg, A46 road bridge over the Grand Union Canal just outside Warwick.  Taken in the early evening sunshine.
http://static.flickr.com/5137/5509916285_407b6d8f26.jpg," The other side of the road in Madiana. Some compounds have fences, while others have concrete walls built surrounding the compound. "
http://static.flickr.com/2631/4097734440_b0f3c8f35a.jpg, local road signs in Mysore
http://static.flickr.com/2724/4101329421_7fce9cb94a.jpg, Larch trees on an old mining road near Chinook Pass.
http://static.flickr.com/3136/2883785084_c423c11bd7.jpg, It's a local disease to put road signs in unnecessary places... 
http://static.flickr.com/4046/4422027408_336edd20e4.jpg," A road warrior and a River Rat by the bridge between highland park and new brunswick, nj"
http://static.flickr.com/203/488553829_1b4fffc22f.jpg, Long exposure from the pier of cars coming over the coast road
http://static.flickr.com/4037/4296129422_99df4c0233.jpg, As seen through the rusty rings over the road
http://static.flickr.com/3626/3514629975_d68fb059fb.jpg, frog bin and wildflowers by liverpool football ground oakfield road in anfield breckfield
http://static.flickr.com/2697/4122761515_75a5173398.jpg, Grabbing dogs at Hot Dog Dinner on Pearl road in Parma. This is the Chili Cheese Dog.
http://static.flickr.com/4142/4858488096_1e50568ffc.jpg, Taken from the coast road around the north of Applecross Peninsula
http://static.flickr.com/3387/3565741794_8e5c6b58b9.jpg, trees over the road 3
http://static.flickr.com/3263/2490874773_a6f7379ff5.jpg, flowers by the road
http://static.flickr.com/166/427633689_b26935807b.jpg, skiing on the flat road in burned trees
http://static.flickr.com/3017/2805596422_43bb1709f3.jpg, Waiting to cross the road in Sydney. I love the composition of this one.
http://static.flickr.com/2788/4106903310_b8f918e3dc.jpg, Kinda cool to be in traffic with a street car in 2009.
http://static.flickr.com/81/243654142_5158852d48.jpg," Called The Eye, this bridge 'opens' like an eyelid by tilting up to let river traffic through.."
http://static.flickr.com/3057/2690853645_d7870b241f.jpg, Lake Avenue bridge is one of two in the city that can accommodate elevated train traffic (the other is Wells). 
http://static.flickr.com/51/190899360_33c0cfd0a3.jpg, The cooling towers across from the meadowhall shopping centre. Taken from car window as we queued in m1 motorway traffic 
http://static.flickr.com/3178/2985718539_30ec608a2b.jpg, Another sketch (drawn AND painted) in the car on the way home from work (at traffic lights of course!)Sydney Australia
http://static.flickr.com/5212/5440219467_564bb2728f.jpg, View of traffic from the rear seat of a car driven by a Cuban local
